station_id,latitude,longitude,count
445,40.72740794,-73.98142006,82.0
446,40.74487634,-73.99529885,68.0
447,40.76370739,-73.9851615,44.0
448,40.75660359,-73.9979009,47.0
450,40.76227205,-73.98788205,38.0
453,40.74475148,-73.99915362,63.0
454,40.75455731,-73.96592976,41.0
455,40.75001986,-73.96905301,17.0
456,40.75971079999999,-73.97402311,10.0
458,40.751396,-74.00522600000001,81.0
459,40.746745000000004,-74.007756,125.0
460,40.71285887,-73.96590294,40.0
461,40.73587678,-73.98205027,65.0
462,40.74691959,-74.00451887,61.0
464,40.75934501,-73.96759673,11.0
465,40.75513557,-73.98658032,61.0
466,40.74395411,-73.99144871,59.0
467,40.68312489,-73.97895137,13.0
468,40.7652654,-73.98192338,42.0
469,40.76344058,-73.98268129,16.0
470,40.74345335,-74.00004031,50.0
471,40.71286844,-73.95698119,27.0
472,40.745712100000006,-73.98194829,39.0
473,40.72110063,-73.99192540000001,40.0
474,40.7451677,-73.98683077,46.0
476,40.74394314,-73.97966069,70.0
477,40.75640548,-73.9900262,128.0
478,40.76030096,-73.99884222,80.0
479,40.76019252,-73.9912551,80.0
480,40.76669671,-73.99061728,57.0
481,40.71260486,-73.96264403,26.0
482,40.73935542,-73.99931783,69.0
483,40.73223272,-73.98889957,50.0
484,40.75500254,-73.98014437,25.0
485,40.75038009,-73.98338988,22.0
486,40.7462009,-73.98855723,47.0
487,40.73314259,-73.97573881,76.0
489,40.75066386,-74.00176802,59.0
490,40.751551,-73.993934,107.0
491,40.74096374,-73.98602213,35.0
492,40.75019995,-73.99093085,88.0
493,40.7568001,-73.98291153,36.0
494,40.74734825,-73.99723551,73.0
495,40.76269882,-73.99301222,52.0
496,40.73726186,-73.99238967,57.0
497,40.73704984,-73.99009296,137.0
499,40.76915505,-73.98191841,100.0
500,40.76228826,-73.98336183,19.0
501,40.744219,-73.97121214,96.0
502,40.714215,-73.981346,24.0
503,40.73827428,-73.98751968,42.0
504,40.73221853,-73.98165557,87.0
505,40.74901271,-73.98848395,117.0
507,40.73912601,-73.97973776,65.0
508,40.76341379,-73.99667444,55.0
509,40.7454973,-74.00197139,59.0
513,40.768254,-73.988639,28.0
514,40.76087502,-74.00277668,193.0
515,40.76009437,-73.99461843,47.0
516,40.75206862,-73.96784384,8.0
517,40.751581,-73.97791,72.0
518,40.74780373,-73.97344190000001,63.0
519,40.751872999999996,-73.97770600000001,250.0
520,40.75992262,-73.97648516,22.0
522,40.75714758,-73.97207836,23.0
523,40.75466591,-73.99138152,113.0
525,40.75594159,-74.0021163,81.0
526,40.74765947,-73.98490707,40.0
528,40.74290902,-73.97706058,56.0
529,40.75756989999999,-73.99098507,37.0
530,40.7714967105444,-73.9904603362083,61.0
531,40.71893904,-73.99266288,52.0
532,40.710451,-73.960876,50.0
533,40.75299641,-73.98721619,24.0
534,40.70255065,-74.0127234,14.0
536,40.74144387,-73.97536082,21.0
539,40.71534825,-73.96024116,29.0
540,40.743115553764895,-73.9821535348892,41.0
545,40.736502,-73.97809472,61.0
546,40.74444921,-73.98303529,30.0
72,40.76727216,-73.99392888,50.0
79,40.71911552,-74.00666661,21.0
82,40.71117416,-74.00016545,19.0
83,40.68382604,-73.97632328,9.0
